Date,.SSMI,ABBN.S,ADEN.S,CFR.S,CSGN.S,GEBN.S,GIVN.S,BAER.S,LHN.S,LONN.S,NESN.S,NOVN.S,ROG.S,SGSN.S,SIKA.S,UHR.S,SLHN.S,SRENH.S,SCMN.S,UBSG.S,ZURN.S
2007-03-26,9006.03,,,,,,,,,,,,,,34.906572517488,,,,,,
2007-03-27,8966.29,19.550095743902,78.15,29.443201242347197,80.43177073657363,188.00245800000002,1049.6552591259733,,106.20139139111342,106.98649499999999,47.2,68.8,,1378.9340317136757,34.574603211568004,320.0,252.01534257462606,109.4,433.680916,64.03241463019201,
2007-03-28,8870.56,19.270142105564496,77.85,28.926275982788802,79.20484542025302,184.02357,1050.5858045684608,,105.3301740704316,104.578141,46.75,68.25,214.2,1370.285664964252,34.143043113872004,314.5,247.88394351602565,108.8,431.94022425,63.587745084149,346.0
2007-03-29,8977.45,19.50343680417908,78.7,29.3355084799392,80.02279563113342,184.62040320000003,1046.8636227985107,,106.02714792697704,106.245463,47.0,69.25,217.1,1396.2307652125235,34.723989399232,320.0,252.01534257462606,110.3,436.91362925000004,64.47708417623501,350.25
2007-03-30,8976.99,19.410118924733247,77.15,29.2708928224944,79.25028709863525,186.013014,1045.9330773560232,,106.02714792697704,108.19067199999999,47.325,69.7,215.0,1394.3089059348738,34.27583083624,321.25,252.01534257462606,111.0,436.91362925000004,64.2102824486092,350.75
2007-04-02,8956.31,19.596754683624912,76.55,29.6155096622,79.6138205256932,184.81934760000001,1052.4468954534361,,106.11426965904522,106.15283399999998,47.5,67.3,215.4,1407.7619208784217,35.321534149888,323.25,252.01534257462606,114.8,434.67559700000004,64.2992163578178,350.75
2007-04-03,9053.95,20.01668514113116,78.0,30.2832047891296,80.15912066628016,190.986624,1064.5439862057744,,108.1180694966134,107.357011,48.0,67.25,218.5,1426.019584016094,36.068465088208,327.25,255.32046182150637,114.6,437.1622995,65.1885554499038,355.75
2007-04-04,9057.62,20.34329771919158,77.65,30.4339746565008,79.93191227436894,189.79295760000002,1061.7523498783119,,107.85670430040885,107.54226899999999,48.0,67.4,218.1,1433.707021126693,36.533222116496006,328.5,257.3861613508066,113.9,436.664959,65.23302240450809,353.25
2007-04-05,9099.08,20.249979839745745,78.95,30.5416674189088,79.43205381216424,193.473429,1070.1272588606998,,108.81504335315886,107.357011,48.325,67.65,220.8,1452.92561390319,38.50843948672001,331.0,256.5598815390865,113.5,436.41628875000004,65.49982413213391,354.5
2007-04-10,9150.65,20.43661559863741,79.3,30.477051761463997,80.56809577172038,192.3792348,1071.0578043031874,,109.77338240590885,108.746446,48.775000000000006,67.8,222.9,1456.7693324584898,37.18056226304,333.5,259.2452909271768,114.4,444.1250665,65.9889606327812,343.5
2007-04-11,9136.09,20.29663877946866,79.0,30.3047433416112,80.47721241495586,192.87659580000002,1085.9465313829887,,111.95142570761338,107.912785,48.975,67.1,222.6,1444.2772471537664,37.92749320136001,335.0,258.4190111154567,115.1,441.88703425,65.811092814364,345.0
2007-04-12,9110.06,20.34329771919158,79.15,30.412436104019196,80.56809577172038,190.38979080000001,1079.4327132855756,,111.08020838693157,106.33809199999999,48.325,67.1,221.0,1456.7693324584898,37.446137707775996,331.5,259.2452909271768,115.6,440.643683,65.811092814364,350.0
2007-04-13,9177.48,20.43661559863741,79.6,30.7785914962064,80.88618752039608,189.5940132,1079.4327132855756,,111.77718224347703,106.80123699999999,48.375,68.3,223.5,1475.026995596162,37.246956124224,334.25,258.00587120959665,115.8,441.638364,66.3446962696156,349.0
2007-04-16,9269.9,20.809887116420743,80.7,31.683210700433598,82.88562136921485,191.08609620000001,1081.2938041705506,,111.95142570761338,109.30221999999999,48.475,68.7,224.2,1523.073477537405,37.230357658928,340.0,264.6161097033573,116.7,442.13570450000003,67.2340353617016,353.5
2007-04-17,9228.0,20.623251357529078,80.3,31.575517938025595,82.15855451509894,193.97079,1083.1548950555257,,112.47415610002247,108.00541399999999,47.900000000000006,68.75,223.0,1521.1516182597552,37.51253156896,337.25,263.37668998577715,116.5,445.1197475,67.14510145249301,354.5
2007-04-18,9278.53,20.669910297251988,80.1,31.381670965691196,81.79502108804097,192.7771236,1074.7799860731375,,111.51581704727248,108.65381699999999,48.300000000000004,68.45,229.1,1520.1906886209304,37.446137707775996,336.25,262.1372702681971,116.6,441.638364,68.16784140839191,354.5
2007-04-19,9256.79,20.763228176697826,79.7,31.23090109832,81.34060430421853,193.7718456,1067.335622533237,,111.95142570761338,110.32113899999999,47.975,68.95,231.5,1509.620462593857,36.865191422416004,333.75,259.4518608801068,116.7,441.1410235,66.70043190645,353.75
2007-04-20,9399.75,21.136499694481156,81.1,31.769364910360004,83.79445493685976,196.8554838,1088.738167710451,,112.3870343679543,110.691655,48.175000000000004,69.55,234.4,1503.854884760908,37.960690131952,343.0,262.55041017405716,118.5,443.1303855,69.59078395572949,356.5
2007-04-23,9438.07,21.50977121226449,80.8,31.9416733302128,84.47608011259342,200.93384400000002,1077.5716224006005,,112.3870343679543,110.22851,48.85,69.8,234.9,1526.9171960927044,38.1764701808,346.5,261.930700315267,118.4,444.1250665,69.2350483188951,358.0
2007-04-24,9392.42,21.136499694481156,80.4,31.2955167557648,83.93077997200648,194.468151,1081.2938041705506,,111.51581704727248,109.76536499999999,49.2,70.05,231.5,1507.6986033162073,37.446137707775996,343.0,259.65843083303685,117.2,440.643683,68.8793126820607,355.0
2007-04-25,9429.26,21.603089091710324,80.0,32.0493660926208,86.06653885597201,210.98053620000002,1083.1548950555257,,112.56127783209067,111.525316,48.300000000000004,69.85,233.4,1496.167447650309,39.653733592144,345.5,261.930700315267,115.1,441.1410235,69.7686517741467,356.5
2007-04-26,9481.25,22.676244705337403,79.75,31.812442015323196,86.38463060464773,209.886342,1075.710531515625,,112.12566917174975,110.876913,48.0,71.0,232.3,1486.5581512620602,39.587339730960004,343.0,262.3438402211271,115.6,445.36841775,71.10266041227571,357.0
2007-04-27,9419.9,22.862880464229065,83.0,31.510902280580805,85.9756554992075,208.89162000000002,1053.3774408959237,,112.29991263588612,109.580107,47.975,70.8,229.5,1482.714432706761,39.50434740448001,340.75,258.62558106838674,114.2,422.49075475,69.94651959256392,354.0
2007-04-30,9428.27,22.862880464229065,83.5,31.5970564905072,86.74816403170568,214.56153540000003,1058.0301681083613,,113.51961688484067,109.950623,47.975,70.45,228.2,1482.714432706761,39.271968890336005,348.0,259.03872097424676,114.2,424.2314465,70.39118913860692,353.0
2007-05-02,9444.95,22.862880464229065,85.5,31.9416733302128,86.33918892626546,211.1794806,1051.5163500109486,,114.56507766965883,111.06217099999999,48.325,70.8,229.2,1493.2846587338345,39.17237809856,348.25,259.65843083303685,114.5,424.2314465,69.85758568335531,357.5
2007-05-03,9393.05,22.862880464229065,85.4,31.8985962252496,85.47579703700282,214.2631188,1045.9330773560232,,115.08780806206794,109.30221999999999,48.650000000000006,70.4,228.7,1476.9488548738118,38.52503795201601,348.5,259.03872097424676,114.5,424.728787,68.034440544579,359.0
2007-05-04,9455.47,22.769562584783234,84.9,32.2862901699184,86.15742221273648,211.5773694,1045.9330773560232,,117.35297309584062,112.17371899999999,48.45,71.0,233.0,1475.026995596162,39.67033205744,353.5,262.75698012698723,115.3,425.47479775,68.479110090622,365.0
2007-05-07,9455.54,23.002857283397812,85.25,32.200135959992004,85.61212207214955,213.46734120000002,1059.8912589933368,,117.00448616756793,113.93366999999999,48.375,70.9,232.0,1475.026995596162,39.75332438392,353.75,263.37668998577715,116.4,427.96150025000003,68.923779636665,363.5
2007-05-08,9377.08,22.256314247831153,84.0,32.1139817500656,85.70300542891405,207.10112039999999,1064.5439862057744,,116.39463404309063,110.78428399999999,48.225,70.7,230.5,1459.6521213749643,39.50434740448001,353.25,261.31099045647704,113.4,425.47479775,67.589770998536,360.0
2007-05-09,9427.69,22.3962910669999,87.65,32.738599772032,86.52095563979445,210.7815918,1077.5716224006005,,116.30751231102246,111.525316,48.5,70.8,229.8,1467.339558485563,39.935907502176,357.25,262.1372702681971,113.4,420.2527225,68.2567753176005,364.5
2007-05-10,9367.3,22.53626788616865,87.5,32.5662913521792,83.93077997200648,213.86523,1063.613440763287,,114.47795593759065,110.78428399999999,48.0,70.2,228.4,1482.714432706761,39.736725918624,352.75,261.930700315267,113.2,417.51734975,67.76763881695321,376.0
2007-05-11,9408.25,22.582926825891565,87.85,32.8678310869216,85.06682193156261,212.7710358,1069.1967134182123,,114.73932113379519,111.43268699999999,48.125,70.05,228.2,1484.6362919844107,40.002301363360004,355.5,264.4095397504273,114.7,417.76602,68.56804399983059,377.75
2007-05-14,9387.29,22.722903645060317,87.45,32.8247539819584,84.70328850450466,211.2789528,1061.7523498783119,,115.78478191861339,110.135881,48.025000000000006,70.0,226.8,1474.0660659573373,39.50434740448001,357.5,262.9635500799172,114.9,420.2527225,68.3012422722048,376.75
2007-05-15,9391.03,22.816221524506147,87.5,32.630907009624,84.47608011259342,213.2683968,1047.7941682409983,,115.95902538274974,109.672736,47.575,70.0,228.8,1490.40186981736,39.471150473888,357.75,265.2358195621474,115.4,419.755382,68.39017618141341,377.25
2007-05-16,9357.53,22.9561983436749,88.85,32.4370600372896,83.88533829362424,214.6610076,1057.0996226658738,,115.08780806206794,109.950623,46.900000000000006,69.7,227.0,1485.5972216232356,39.471150473888,352.5,263.9963998445673,114.7,423.2367655,68.5235770452263,384.75
2007-05-18,9424.69,23.32946986145823,90.0,32.5662913521792,84.3397550774467,218.4409512,1078.502167843088,,116.74312097136338,111.24742899999998,46.85,69.85,227.6,1502.8939551220828,39.321764286224,352.75,267.7146589973077,114.9,424.97745725000004,70.257788274794,383.0
2007-05-21,9405.27,23.32946986145823,90.3,32.415521484807996,83.97622165038874,218.2420068,1083.1548950555257,,116.74312097136338,111.710574,47.150000000000006,69.0,227.3,1489.4409401785347,39.222173494448,352.0,269.57378857367786,115.0,424.97745725000004,69.9909865471682,385.75
2007-05-22,9361.07,23.796059258687393,88.8,32.5447527996976,83.97622165038874,218.2420068,1085.015985940501,,116.48175577515882,112.17371899999999,46.675000000000004,67.75,226.7,1499.0502365667837,39.50434740448001,345.5,269.57378857367786,114.3,428.707511,69.5463170011252,388.0
2007-05-23,9438.77,24.309307595639478,89.4,32.78167687699519,84.83961353965138,219.1372566,1098.0436221353268,,116.2203905789543,111.61794499999999,47.25,68.7,226.8,1513.4641811491565,40.33427066928,348.25,272.4657679146982,114.7,432.93490525000004,70.16885436558542,387.5
2007-05-24,9357.02,24.076012897024896,88.45,31.877057672767997,83.5218048665663,218.83884,1093.390894922889,,116.2203905789543,110.876913,46.825,68.75,225.3,1507.6986033162073,39.720127453328004,342.25,274.11832753813826,114.0,433.680916,69.368449182708,380.5
2007-05-25,9381.34,23.98269501757906,89.45,31.575517938025595,83.15827143950833,218.7393678,1087.8076222679636,,116.48175577515882,110.78428399999999,46.975,68.9,227.2,1518.2688293432807,39.50434740448001,340.0,270.813208291258,114.0,429.2048515,70.257788274794,377.5
2007-05-29,9396.01,24.21598971619364,88.8,32.092443197584004,83.15827143950833,220.1319786,1084.0854404980132,,116.13326884688612,111.43268699999999,47.325,68.65,226.4,1513.4641811491565,39.952505967472,344.5,272.8789078205582,114.1,431.691554,70.65799086623271,377.0
2007-05-30,9382.77,24.029353957301975,88.0,32.0278275401392,83.15827143950833,216.1530906,1065.474531648262,,116.65599923929521,111.988461,47.5,68.85,225.5,1518.2688293432807,40.433861461056004,345.0,270.1934984324679,114.1,428.95618125000004,70.4801230478155,372.75
2007-05-31,9450.85,24.449284414808226,89.35,32.4585985897712,84.65784682612242,212.870508,1084.0854404980132,,118.0499469523861,112.17371899999999,47.7,68.85,224.8,1532.6827739256535,40.384066065168,351.0,272.4657679146982,116.6,428.95618125000004,71.05819345767141,374.75
2007-06-01,9531.46,24.962532751760307,89.9,32.9324467443664,85.70300542891405,213.86523,1086.877076825476,,119.87950332581791,111.988461,48.150000000000006,69.2,227.5,1544.213929591552,40.832224628160006,349.5,273.49861767934834,118.1,430.94554325,71.14712736688,377.25
2007-06-04,9487.5,25.00919169148322,90.3,32.80321542947681,85.06682193156261,213.9647022,1085.9465313829887,,119.87950332581791,110.78428399999999,47.95,68.9,225.1,1539.4092813974275,40.94841388523201,350.25,273.49861767934834,118.1,430.19953250000003,70.61352391162842,382.25
2007-06-05,9408.22,24.962532751760307,90.55,32.415521484807996,84.02166332877098,211.97525819999998,1096.1825312503518,,117.87570348824974,110.691655,47.800000000000004,68.55,222.6,1513.4641811491565,41.33017858704,349.0,272.4657679146982,116.7,427.71283,69.5463170011252,379.75
2007-06-06,9277.49,24.21598971619364,87.25,31.6185950429888,82.74929633406812,209.48845319999998,1095.2519858078642,,115.34917325827247,109.394849,47.425000000000004,68.15,220.7,1473.105136318512,40.74923230168,343.0,268.7475087619578,115.7,422.49075475,68.3012422722048,370.0
2007-06-07,9152.08,24.169330776470726,86.2,31.101669783430403,81.38604598260078,206.5042872,1078.502167843088,,112.90976476036337,106.33809199999999,46.725,67.7,217.2,1454.8474731808399,40.218081412208,340.0,265.8555294209375,114.4,414.53330675,66.9672336340758,366.5
2007-06-08,9150.69,24.21598971619364,86.85,31.4032095181728,80.15912066628016,207.896898,1079.4327132855756,,113.25825168863612,105.504431,46.75,67.9,217.4,1449.0818953478908,39.819718245104,338.5,265.0292496092174,113.6,416.771339,66.9672336340758,365.0
2007-06-11,9223.04,25.00919169148322,87.8,31.661672147952,81.24972094745405,208.6926756,1088.738167710451,,114.65219940172702,107.357011,46.650000000000006,68.2,218.0,1469.2614177632129,40.699436905792005,342.75,266.8883791855876,114.6,415.776658,67.72317186234892,370.0
2007-06-12,9180.97,24.72923805314573,87.5,31.553979385544,80.97707087716056,207.399537,1085.015985940501,,112.8226430282952,106.33809199999999,46.725,67.8,217.2,1455.8084028196647,39.620536661552,342.5,266.2686693267976,113.6,415.52798775,67.3229692709102,369.5
2007-06-13,9146.07,24.682579113422804,89.0,31.553979385544,81.24972094745405,205.01220419999999,1080.3632587280629,,111.77718224347703,105.504431,45.800000000000004,67.8,216.3,1448.1209657090658,39.08938577208,343.0,265.4423895150774,112.9,414.53330675,67.4563701347231,369.75
2007-06-14,9292.3,25.61575790788114,90.0,32.1785974075104,82.84017969083261,206.7032316,1099.9047130203019,,113.7809820810452,108.00541399999999,46.5,68.35,218.3,1479.8316437902863,40.301073738688004,350.0,267.7146589973077,114.3,418.01469025,68.61251095443491,380.0
2007-06-15,9395.75,25.8023936667728,90.95,32.4801371422528,83.38547983141954,207.10112039999999,1125.029439967466,,115.6976601865452,109.209591,46.7,69.8,220.0,1474.0660659573373,40.716035371088005,352.75,271.43291815004807,116.5,423.2367655,69.27951527349941,389.5
2007-06-18,9365.73,25.662416847604053,92.15,32.307828722400004,83.3400381530373,211.67684160000002,1155.7374395695558,,115.1749297941361,108.09804299999999,46.650000000000006,69.25,218.6,1474.0660659573373,41.413170913520005,351.75,272.0526280088381,115.9,422.73942500000004,69.2350483188951,384.5
2007-06-19,9333.4,25.56909896815822,93.0,32.200135959992004,83.56724654494853,211.97525819999998,1150.1541669146304,,115.61053845447701,108.746446,46.25,68.85,217.5,1454.8474731808399,40.550050718128006,348.0,270.40006838539796,115.5,420.2527225,68.923779636665,388.0
2007-06-20,9347.28,25.98902942566447,94.9,32.3293672748816,84.29431339906445,213.4673412,1143.6403488172175,,116.83024270343155,107.820156,46.075,68.9,216.4,1441.3944582372917,40.6662399752,350.25,272.0526280088381,115.7,420.00405225000003,68.7903787728521,393.25
2007-06-21,9230.27,25.755734727049887,96.5,32.1139817500656,82.47664626377464,208.5932034,1128.7516217374164,,115.00068632999974,104.856028,45.650000000000006,68.2,213.5,1438.5116693208172,40.81562616286401,344.75,267.7146589973077,114.4,423.734106,67.589770998536,387.75
2007-06-22,9166.49,25.942370485941552,95.05,32.2432130649552,80.79530416363158,211.67684160000002,1123.168349082491,,114.56507766965883,104.114996,45.1,68.25,212.1,1412.5665690725461,40.882020024048,346.0,266.8883791855876,113.7,419.00937125,67.0117005886801,386.75
2007-06-25,9141.23,25.755734727049887,94.75,32.0709046451024,81.24972094745405,207.4990092,1109.2101674451776,,114.3908342055225,104.300254,44.975,68.25,211.9,1406.8009912395967,40.74923230168,339.75,266.2686693267976,113.5,419.755382,66.4780971334285,383.75
2007-06-26,9073.33,25.475781088712388,95.3,31.5324408330624,79.65926220407546,205.7085096,1105.4879856752273,,113.95522554518158,104.48551199999999,45.050000000000004,67.95,211.3,1385.66053918545,40.08529368984,337.25,264.4095397504273,112.4,418.76070100000004,65.7666258597597,375.75
2007-06-27,9025.82,25.19582745037489,93.55,31.209362545838403,78.61410360128383,205.410093,1088.738167710451,,113.25825168863612,102.81818999999999,44.875,68.15,211.8,1375.0903131583764,39.587339730960004,336.25,262.9635500799172,110.8,416.02532825000003,64.92175372227801,375.0
2007-06-28,9138.91,25.755734727049887,94.2,31.446286623136,78.88675367157728,206.902176,1117.5850764275656,,114.3908342055225,101.89189999999999,46.150000000000006,68.75,214.7,1387.5823984630995,39.836316710400006,339.25,264.4095397504273,111.2,417.51734975,65.1885554499038,378.0
2007-06-29,9209.36,25.942370485941552,94.95,31.661672147952,79.38661213378198,207.896898,1125.9599854099538,,115.6976601865452,104.300254,46.6,69.0,217.4,1395.2698355736984,41.49616324,349.0,267.7146589973077,111.9,416.52266875000004,65.45535717752959,379.25
2007-07-02,9192.58,26.222324124279055,94.75,31.7047492529152,79.34117045539975,208.6926756,1108.27962200269,,116.65599923929521,104.856028,46.675000000000004,68.3,216.8,1397.1916948513483,41.34677705233601,349.75,264.8226796562874,111.0,417.51734975,65.4108902229253,376.5
2007-07-03,9240.31,26.73557246123113,95.7,31.446286623136,80.1136789878979,208.6926756,1104.5574402327397,,116.65599923929521,104.856028,46.975,68.15,217.7,1417.3712172666703,41.34677705233601,350.0,266.8883791855876,111.9,417.02000925000004,65.8555597689683,380.75
2007-07-04,9294.51,27.062185039291546,96.1,31.769364910360004,80.70442080686709,210.68211960000002,1105.4879856752273,,117.96282522031794,105.22654399999999,47.300000000000004,68.4,219.7,1431.785161849043,42.160101851840004,354.0,266.0620993738675,112.0,417.02000925000004,66.0778945419898,380.25
2007-07-05,9219.37,26.87554928039988,96.3,31.769364910360004,80.02279563113342,209.09056439999998,1103.6268947902524,,118.48555561272701,103.929738,46.900000000000006,67.5,217.3,1449.0818953478908,41.562557101184005,351.25,265.2358195621474,111.0,419.50671175,65.6332249959468,377.25
2007-07-06,9263.97,27.015526099568632,96.9,31.812442015323196,80.70442080686709,209.88634199999998,1106.4185311177148,,119.18252946927247,104.392883,47.150000000000006,67.5,218.9,1445.2381767925913,42.276291108912005,350.25,265.2358195621474,111.1,419.2580415,66.16682845119841,378.75
2007-07-09,9296.43,27.202161858460297,97.95,32.1355203025472,81.15883759068954,210.383703,1116.654530985078,,120.402233718227,104.948657,47.25,67.25,219.3,1452.92561390319,42.24309417832,354.5,265.8555294209375,111.5,427.96150025000003,66.4336301788242,382.25
2007-07-10,9248.38,26.96886715984571,97.3,32.092443197584004,80.2045623446624,209.09056439999998,1096.1825312503518,,119.70525986168155,103.929738,47.900000000000006,66.95,218.3,1446.1991064314163,42.425677296576005,351.75,263.37668998577715,110.2,421.744744,65.45535717752959,376.0
2007-07-11,9214.39,27.29547973790613,96.35,32.1785974075104,79.84102891760445,208.394259,1087.8076222679636,,119.35677293340883,103.929738,47.900000000000006,66.7,216.5,1431.785161849043,42.409078831280006,347.75,260.8978505506169,109.2,420.99873325000004,64.87728676767371,374.5
2007-07-12,9248.51,27.902045954304043,96.25,32.5447527996976,80.43177073657363,206.902176,1083.1548950555257,,119.18252946927247,105.31917299999999,48.1,66.85,216.2,1458.6911917361392,42.442275761872004,350.0,260.2781406918269,109.1,425.47479775,64.9662206768823,375.0
2007-07-13,9261.74,27.715410195412378,97.5,33.1262937167008,81.24972094745405,207.399537,1084.0854404980132,,118.5726773447952,105.59706,48.050000000000004,66.0,216.6,1451.9646842643654,42.49207115776,360.0,261.31099045647704,109.2,432.1888945,65.5442910867382,376.25
2007-07-16,9299.8,27.902045954304043,97.45,33.384756346479996,81.65869605289423,206.902176,1085.9465313829887,,118.5726773447952,105.68968899999999,47.7,66.3,217.0,1426.980513654919,42.575063484240005,359.25,263.37668998577715,110.3,433.92958625,66.38916322421991,382.75
2007-07-17,9219.32,27.482115496797796,96.05,33.384756346479996,81.5223710177475,206.7032316,1086.877076825476,,118.74692080893156,105.411802,47.2,65.55,215.7,1402.9572726842975,42.558465018944005,360.25,260.2781406918269,108.9,432.93490525000004,65.5442910867382,379.0
2007-07-18,9074.07,26.828890340676967,95.45,33.2124479266272,79.47749549054647,205.907454,1068.2661679757248,,116.65599923929521,104.114996,46.425000000000004,64.1,214.4,1369.3247353254274,42.49207115776,359.0,256.9730214449466,107.5,425.2261275,64.56601808544359,370.75
2007-07-19,9189.31,27.43545655707488,95.85,34.1170671308544,78.7958703148128,205.907454,1061.7523498783119,,117.00448616756793,105.31917299999999,47.425000000000004,65.2,220.5,1400.0744837678228,42.52526808835201,379.25,258.00587120959665,108.1,428.2101705,63.899013766379106,375.25
2007-07-20,9105.46,26.87554928039988,95.4,34.461683970559996,76.84187814437627,205.7085096,1069.1967134182123,,114.65219940172702,105.22654399999999,46.85,65.9,218.8,1401.9963430454725,43.05641897782401,373.0,256.76645149201653,107.4,423.2367655,62.520538173645804,370.5
2007-07-23,9117.45,27.202161858460297,93.65,34.6339923904128,77.25085324981646,205.7085096,1068.2661679757248,,115.43629499034064,105.68968899999999,47.050000000000004,66.05,217.8,1433.707021126693,42.160101851840004,377.0,257.3861613508066,107.1,425.97213825,62.1203355822071,372.0
2007-07-24,9047.68,26.73557246123113,93.5,34.138605683336,76.20569464702484,201.6301494,1059.8912589933368,,114.12946900931793,103.83710899999998,46.6,66.05,216.8,1436.5898100431675,40.865421558752004,373.0,254.2876120568563,106.0,420.00405225000003,62.1648025368114,367.0
2007-07-25,8922.71,25.849052606495718,88.4,33.6862960812224,74.16081911982381,198.2480946,1046.8636227985107,,113.34537342070429,104.114996,46.35,65.7,215.4,1438.5116693208172,41.379973982928,365.5,251.18906276290593,103.7,418.01469025,61.05312867170391,356.5
2007-07-26,8706.4,25.662416847604053,85.85,32.78167687699519,71.61608513041811,194.26920660000002,1046.8636227985107,,110.55747799452249,103.188706,45.300000000000004,64.8,210.5,1403.9182023231222,39.836316710400006,353.75,244.5788242691453,100.3,408.813891,59.2299835329276,343.75
2007-07-27,8705.57,25.942370485941552,81.85,32.3293672748816,71.34343506012462,194.965512,1036.6276229311477,,110.12186933418158,104.392883,45.725,64.8,210.0,1400.0744837678228,38.5914318132,351.75,244.1656843632852,101.3,411.3005935,58.7853139868846,345.75
2007-07-30,8705.11,26.68891352150822,83.5,32.2862901699184,71.16166834659563,192.08081819999998,1031.9748957187098,,109.42489547763611,105.13391499999999,45.550000000000004,64.45,211.0,1416.4102876278453,38.475242556128,354.5,243.54597450449518,101.3,402.34846450000003,58.42957835005021,346.25
2007-07-31,8885.04,27.57543337624363,84.35,32.8678310869216,72.70668541159198,196.5570672,1055.238531780899,,112.29991263588612,105.782318,46.5,65.3,214.6,1402.9572726842975,38.392250229648006,366.5,247.4708036101656,104.0,409.3112315,60.0748556704093,354.0
2007-08-02,8775.68,26.6422545817853,84.15,32.4585985897712,73.20654387379666,195.8607618,1048.7247136834858,,110.47035626245429,103.188706,46.025000000000006,64.8,213.2,1402.9572726842975,38.75741646616,356.75,242.71969469277505,101.8,412.2952745,59.1855165783233,345.25
2007-08-03,8671.43,26.315642003724882,82.5,32.0709046451024,72.52491869806299,198.8449278,1007.7807142140329,,109.0764085493634,102.540303,45.6,64.45,209.1,1401.9963430454725,38.325856368464,355.75,240.18039539790638,100.6,409.808572,58.38511139544591,340.75
2007-08-06,8639.88,25.755734727049887,81.7,31.6185950429888,72.34315198453402,192.976068,994.753078019207,,107.42109564006793,102.35504499999999,45.575,64.85,208.8,1398.152624490173,37.578925430144,351.5,237.85265588303673,101.0,405.829848,57.8515079401943,337.75
2007-08-07,8746.97,25.849052606495718,82.75,31.812442015323196,75.6603945064379,189.494541,1002.1974415591077,,108.1180694966134,103.281335,45.85,65.55,210.1,1420.2540061831448,37.66191775662401,351.25,239.96878271473636,102.7,408.813891,59.05211571451041,342.0
2007-08-08,8964.18,26.87554928039988,84.5,33.169370821664,77.79615339040342,190.489263,1023.5999867363216,,109.33777374556793,105.13391499999999,46.725,66.75,215.0,1436.5898100431675,39.769922849216,357.0,243.98942369496567,105.2,427.46415975,60.7418599894738,351.75
2007-08-09,8805.32,26.129006244833217,82.1,32.9970624018112,75.97848625511361,182.531487,1002.1974415591077,,108.81504335315886,104.207625,46.1,66.0,212.0,1416.4102876278453,39.75332438392,340.75,238.69910661571666,102.3,419.2580415,59.763586988179206,341.75
2007-08-10,8565.52,24.869214872314473,79.5,32.4370600372896,73.47919394409013,174.9715998,988.2392599217941,,104.72032194595431,102.077158,44.35,64.95,207.4,1376.0512427972012,38.242864041984,340.25,230.65782465525805,99.9,407.3218695,58.1183096678201,332.75
2007-08-13,8687.45,25.61575790788114,80.3,32.7170612195504,75.11509436585096,173.578989,996.6141689041822,,106.46275658731794,103.188706,45.475,65.15,209.7,1382.7777502689755,42.541866553648006,340.0,234.8900783186573,101.6,411.3005935,58.7408470322803,338.25
2007-08-14,8549.33,25.42912214898947,80.1,31.833980567804804,72.70668541159198,175.071072,976.1421691694558,,104.54607848181794,103.188706,45.175000000000004,64.25,208.0,1356.8326500207038,42.160101851840004,353.5,232.35072612061776,100.1,411.3005935,56.473032347461,328.0
2007-08-15,8661.59,25.475781088712388,78.8,31.575517938025595,71.70696848718259,174.07635,990.1003508067693,,103.3263742328634,102.632932,49.45,64.1,208.7,1345.3014943548055,39.67033205744,349.5,230.44621197208815,99.3,417.2686795,56.2506975744395,325.0
2007-08-16,8422.28,24.029353957301975,75.5,29.938587949424,70.11650974380402,164.12913,955.6701694347294,,100.01574841427251,98.37199799999999,48.1,62.75,205.2,1300.1378013300373,35.753094247584,334.75,225.579120259179,96.25,410.55458275,54.9611558909148,323.0
2007-08-17,8543.03,24.262648655916557,75.9,30.7785914962064,72.47947701968076,163.134408,955.6701694347294,,101.14833093115887,100.03931999999999,48.75,63.25,206.3,1298.2159420523876,38.1764701808,344.5,228.33008514038846,98.55,406.82452900000004,56.117296710626604,331.0
2007-08-20,8594.33,24.822555932591555,76.95,30.584744523872,72.11594359262278,164.3280744,955.6701694347294,,101.9324265197725,99.20565899999998,49.050000000000004,63.25,208.9,1332.8094090500826,36.533222116496006,353.75,229.17653587306833,99.4,410.05724225,56.2062306198352,335.0
2007-08-21,8603.21,25.05585063120614,76.1,30.1755120267216,71.93417687909381,164.4275466,960.3228966471672,,101.49681785943159,99.761433,49.825,63.0,208.6,1315.512675551235,37.230357658928,353.0,228.75331050672844,98.75,411.05192325,55.67262716458361,334.75
2007-08-22,8714.59,25.942370485941552,76.8,30.735514391243196,72.75212708997421,166.9143516,971.4894419570179,,106.02714792697704,102.077158,49.800000000000004,63.25,211.0,1334.7312683277323,38.840408792640005,360.5,233.40878953646757,101.0,415.776658,56.561966256669606,344.0
2007-08-23,8738.5,25.98902942566447,77.25,30.907822811096,72.52491869806299,168.108018,993.8225325767196,,106.89836524765886,103.37396399999999,50.050000000000004,63.6,211.8,1349.1452129101053,39.255370425040006,355.5,234.6784656354874,101.1,418.26336050000003,56.339631483648105,344.5
2007-08-24,8775.9,26.40895988317072,76.8,30.9293613635776,72.6158020548275,170.594823,995.6836234616947,,108.46655642488612,106.33809199999999,51.0,63.45,211.2,1352.9889314654047,39.17237809856,355.0,233.8320149028075,100.8,415.2793175,56.38409843825241,344.5
